trans_Cl_vs_AGE_abscissa,trans_Cl_vs_AGE_spline,trans_Cl_vs_AGE_regression,trans_Cl_vs_AnionGap_abscissa,trans_Cl_vs_AnionGap_spline,trans_Cl_vs_AnionGap_regression,trans_Cl_vs_BUN_abscissa,trans_Cl_vs_BUN_spline,trans_Cl_vs_BUN_regression,trans_Cl_vs_Ca_abscissa,trans_Cl_vs_Ca_spline,trans_Cl_vs_Ca_regression,trans_Cl_vs_Chloride_abscissa,trans_Cl_vs_Chloride_spline,trans_Cl_vs_Chloride_regression,trans_Cl_vs_Creatinine_abscissa,trans_Cl_vs_Creatinine_spline,trans_Cl_vs_Creatinine_regression,trans_Cl_vs_Glucose_abscissa,trans_Cl_vs_Glucose_spline,trans_Cl_vs_Glucose_regression,trans_Cl_vs_HCO3_abscissa,trans_Cl_vs_HCO3_spline,trans_Cl_vs_HCO3_regression,trans_Cl_vs_HCT_abscissa,trans_Cl_vs_HCT_spline,trans_Cl_vs_HCT_regression,trans_Cl_vs_HR_abscissa,trans_Cl_vs_HR_spline,trans_Cl_vs_HR_regression,trans_Cl_vs_Hb_abscissa,trans_Cl_vs_Hb_spline,trans_Cl_vs_Hb_regression,trans_Cl_vs_K_abscissa,trans_Cl_vs_K_spline,trans_Cl_vs_K_regression,trans_Cl_vs_LacticAcid_abscissa,trans_Cl_vs_LacticAcid_spline,trans_Cl_vs_LacticAcid_regression,trans_Cl_vs_Na_abscissa,trans_Cl_vs_Na_spline,trans_Cl_vs_Na_regression,trans_Cl_vs_P_abscissa,trans_Cl_vs_P_spline,trans_Cl_vs_P_regression,trans_Cl_vs_PLT_abscissa,trans_Cl_vs_PLT_spline,trans_Cl_vs_PLT_regression,trans_Cl_vs_Temperature_abscissa,trans_Cl_vs_Temperature_spline,trans_Cl_vs_Temperature_regression,trans_Cl_vs_WBC_abscissa,trans_Cl_vs_WBC_spline,trans_Cl_vs_WBC_regression,trans_Cl_vs_WT_abscissa,trans_Cl_vs_WT_spline,trans_Cl_vs_WT_regression,trans_Cl_vs_logtAGE_abscissa,trans_Cl_vs_logtAGE_spline,trans_Cl_vs_logtAGE_regression,trans_Cl_vs_logtAnionGap_abscissa,trans_Cl_vs_logtAnionGap_spline,trans_Cl_vs_logtAnionGap_regression,trans_Cl_vs_logtBUN_abscissa,trans_Cl_vs_logtBUN_spline,trans_Cl_vs_logtBUN_regression,trans_Cl_vs_logtCreatinine_abscissa,trans_Cl_vs_logtCreatinine_spline,trans_Cl_vs_logtCreatinine_regression,trans_Cl_vs_logtGlucose_abscissa,trans_Cl_vs_logtGlucose_spline,trans_Cl_vs_logtGlucose_regression,trans_Cl_vs_logtHCO3_abscissa,trans_Cl_vs_logtHCO3_spline,trans_Cl_vs_logtHCO3_regression,trans_Cl_vs_logtHCT_abscissa,trans_Cl_vs_logtHCT_spline,trans_Cl_vs_logtHCT_regression,trans_Cl_vs_logtHb_abscissa,trans_Cl_vs_logtHb_spline,trans_Cl_vs_logtHb_regression,trans_Cl_vs_logtK_abscissa,trans_Cl_vs_logtK_spline,trans_Cl_vs_logtK_regression,trans_Cl_vs_logtLacticAcid_abscissa,trans_Cl_vs_logtLacticAcid_spline,trans_Cl_vs_logtLacticAcid_regression,trans_Cl_vs_logtP_abscissa,trans_Cl_vs_logtP_spline,trans_Cl_vs_logtP_regression,trans_Cl_vs_logtWT_abscissa,trans_Cl_vs_logtWT_spline,trans_Cl_vs_logtWT_regression,trans_V_vs_AGE_abscissa,trans_V_vs_AGE_spline,trans_V_vs_AGE_regression,trans_V_vs_AnionGap_abscissa,trans_V_vs_AnionGap_spline,trans_V_vs_AnionGap_regression,trans_V_vs_BUN_abscissa,trans_V_vs_BUN_spline,trans_V_vs_BUN_regression,trans_V_vs_Ca_abscissa,trans_V_vs_Ca_spline,trans_V_vs_Ca_regression,trans_V_vs_Chloride_abscissa,trans_V_vs_Chloride_spline,trans_V_vs_Chloride_regression,trans_V_vs_Creatinine_abscissa,trans_V_vs_Creatinine_spline,trans_V_vs_Creatinine_regression,trans_V_vs_Glucose_abscissa,trans_V_vs_Glucose_spline,trans_V_vs_Glucose_regression,trans_V_vs_HCO3_abscissa,trans_V_vs_HCO3_spline,trans_V_vs_HCO3_regression,trans_V_vs_HCT_abscissa,trans_V_vs_HCT_spline,trans_V_vs_HCT_regression,trans_V_vs_HR_abscissa,trans_V_vs_HR_spline,trans_V_vs_HR_regression,trans_V_vs_Hb_abscissa,trans_V_vs_Hb_spline,trans_V_vs_Hb_regression,trans_V_vs_K_abscissa,trans_V_vs_K_spline,trans_V_vs_K_regression,trans_V_vs_LacticAcid_abscissa,trans_V_vs_LacticAcid_spline,trans_V_vs_LacticAcid_regression,trans_V_vs_Na_abscissa,trans_V_vs_Na_spline,trans_V_vs_Na_regression,trans_V_vs_P_abscissa,trans_V_vs_P_spline,trans_V_vs_P_regression,trans_V_vs_PLT_abscissa,trans_V_vs_PLT_spline,trans_V_vs_PLT_regression,trans_V_vs_Temperature_abscissa,trans_V_vs_Temperature_spline,trans_V_vs_Temperature_regression,trans_V_vs_WBC_abscissa,trans_V_vs_WBC_spline,trans_V_vs_WBC_regression,trans_V_vs_WT_abscissa,trans_V_vs_WT_spline,trans_V_vs_WT_regression,trans_V_vs_logtAGE_abscissa,trans_V_vs_logtAGE_spline,trans_V_vs_logtAGE_regression,trans_V_vs_logtAnionGap_abscissa,trans_V_vs_logtAnionGap_spline,trans_V_vs_logtAnionGap_regression,trans_V_vs_logtBUN_abscissa,trans_V_vs_logtBUN_spline,trans_V_vs_logtBUN_regression,trans_V_vs_logtCreatinine_abscissa,trans_V_vs_logtCreatinine_spline,trans_V_vs_logtCreatinine_regression,trans_V_vs_logtGlucose_abscissa,trans_V_vs_logtGlucose_spline,trans_V_vs_logtGlucose_regression,trans_V_vs_logtHCO3_abscissa,trans_V_vs_logtHCO3_spline,trans_V_vs_logtHCO3_regression,trans_V_vs_logtHCT_abscissa,trans_V_vs_logtHCT_spline,trans_V_vs_logtHCT_regression,trans_V_vs_logtHb_abscissa,trans_V_vs_logtHb_spline,trans_V_vs_logtHb_regression,trans_V_vs_logtK_abscissa,trans_V_vs_logtK_spline,trans_V_vs_logtK_regression,trans_V_vs_logtLacticAcid_abscissa,trans_V_vs_logtLacticAcid_spline,trans_V_vs_logtLacticAcid_regression,trans_V_vs_logtP_abscissa,trans_V_vs_logtP_spline,trans_V_vs_logtP_regression,trans_V_vs_logtWT_abscissa,trans_V_vs_logtWT_spline,trans_V_vs_logtWT_regression,split
66.2727,0.42149,0.491557,27.6667,-0.178848,-0.166043,116.556,-0.8802,-1.22252,12.6101,0.284373,0.309085,123.899,0.444074,0.476418,6.37172,-1.2042,-1.94348,393.737,0.277591,0.393903,31.6364,0.736069,0.861694,41.6687,0.79897,0.781318,126.98,0.461714,0.646156,14.5828,0.828787,0.947841,6.43939,0.385545,0.289932,11.202,-0.098508,-0.0853406,155.424,0.366968,0.363732,7.3596,-0.165059,-0.171251,790.03,0.11086,0.450109,80.3596,0.560663,0.368209,47.1101,0.555969,0.364337,148.469,0.727644,0.760608,-0.135686,0.744618,0.707198,0.326269,0.212169,0.251935,0.128651,0.382706,0.440271,0.774478,-0.133917,-0.108626,0.423433,0.297343,0.514984,0.156396,0.643365,0.66262,0.14072,0.774047,0.657904,0.184104,0.745488,0.730372,0.305104,0.585356,0.402822,0.911782,0.423197,0.369614,-0.00744352,0.612403,0.544581,0.251031,0.524243,0.621723,66.2727,4.32065,4.28953,27.6667,4.2628,4.28162,116.556,4.1277,4.15836,12.6101,4.211,4.38179,123.899,4.19899,4.28215,6.37172,3.97319,4.12636,393.737,4.45926,4.47683,31.6364,4.27239,4.33785,41.6687,4.5204,4.47202,126.98,4.20289,4.30159,14.5828,4.48264,4.52526,6.43939,4.32567,4.34445,11.202,4.17523,4.31026,155.424,4.29454,4.31943,7.3596,4.25808,4.22831,790.03,4.24255,4.29636,80.3596,4.56143,4.24997,47.1101,4.46402,4.33324,148.469,4.64186,4.74459,-0.135686,4.30137,4.29496,0.326269,4.32084,4.28837,0.128651,4.2672,4.28595,0.774478,4.24302,4.27509,0.423433,4.32072,4.35234,0.156396,4.28745,4.30837,0.14072,4.4635,4.37662,0.184104,4.50825,4.398,0.305104,4.42272,4.32334,0.911782,4.2941,4.31833,-0.00744352,4.31,4.29143,0.251031,4.43824,4.4471,All
67,0.473317,0.47653,28,-0.201677,-0.185295,118.333,-0.896039,-1.25961,12.7333,0.28592,0.302714,124.667,0.446998,0.473514,6.46667,-1.22154,-1.99059,399.333,0.26065,0.390395,32,0.758806,0.873065,42.0667,0.854048,0.790533,128.333,0.449158,0.65027,14.7333,0.829569,0.961669,6.5,0.421601,0.283079,11.3667,-0.111548,-0.0972449,156,0.36134,0.357304,7.46667,-0.195094,-0.192678,802,0.110736,0.448094,81.0667,0.553455,0.375227,47.8333,0.555433,0.360181,150.367,0.772099,0.76678,-0.119863,0.637848,0.689445,0.345176,0.160595,0.23505,0.180935,0.341935,0.402566,0.813582,-0.148665,-0.140784,0.45342,0.250236,0.512727,0.173615,0.690144,0.675432,0.153355,0.626878,0.667295,0.198367,0.713274,0.74401,0.317466,0.53658,0.397019,0.947283,0.371953,0.362801,0.0260331,0.544265,0.521199,0.272631,0.483467,0.628056,67,4.31535,4.28896,28,4.26379,4.28135,118.333,4.13632,4.15556,12.7333,4.2146,4.3842,124.667,4.19185,4.28176,6.46667,3.96145,4.12324,399.333,4.44357,4.48105,32,4.24012,4.33952,42.0667,4.55262,4.47913,128.333,4.23543,4.30201,14.7333,4.49859,4.53333,6.5,4.34792,4.34586,11.3667,4.18283,4.31061,156,4.27451,4.3204,7.46667,4.26885,4.22642,802,4.24022,4.29646,81.0667,4.5672,4.2516,47.8333,4.46354,4.33418,150.367,4.68178,4.75771,-0.119863,4.30917,4.29459,0.345176,4.31006,4.28818,0.180935,4.30357,4.28394,0.813582,4.25652,4.27428,0.45342,4.25846,4.35655,0.173615,4.28105,4.31022,0.153355,4.32004,4.38385,0.198367,4.47974,4.40593,0.317466,4.39985,4.32461,0.947283,4.33259,4.31935,0.0260331,4.27125,4.28954,0.272631,4.47018,4.46037,All
67.7273,0.456864,0.461504,28.3333,-0.225912,-0.204547,120.111,-0.911878,-1.2967,12.8566,0.287466,0.296343,125.434,0.445848,0.47061,6.56162,-1.23889,-2.03771,404.929,0.245733,0.386886,32.3636,0.75745,0.884436,42.4646,0.879296,0.799748,129.687,0.47411,0.654384,14.8838,0.833286,0.975497,6.56061,0.464077,0.276227,11.5313,-0.124588,-0.109149,156.576,0.353561,0.350876,7.57374,-0.225008,-0.214105,813.97,0.117133,0.44608,81.7737,0.546247,0.382244,48.5566,0.554897,0.356024,152.265,0.80987,0.772952,-0.104041,0.791904,0.671691,0.364083,0.163617,0.218164,0.23322,0.311872,0.364862,0.852685,-0.17792,-0.172942,0.483407,0.423513,0.51047,0.190835,0.692764,0.688243,0.165991,0.581057,0.676687,0.212629,0.888936,0.757649,0.329827,0.463144,0.391215,0.982783,0.341595,0.355989,0.0595097,0.500132,0.497818,0.294232,0.678898,0.63439,67.7273,4.30743,4.28838,28.3333,4.264,4.28108,120.111,4.14493,4.15277,12.8566,4.2182,4.38661,125.434,4.18646,4.28137,6.56162,3.94971,4.12011,404.929,4.42695,4.48528,32.3636,4.26579,4.34119,42.4646,4.55972,4.48624,129.687,4.27508,4.30242,14.8838,4.51757,4.54139,6.56061,4.37418,4.34726,11.5313,4.19043,4.31096,156.576,4.25686,4.32137,7.57374,4.279,4.22453,813.97,4.23581,4.29656,81.7737,4.57297,4.25323,48.5566,4.46306,4.33512,152.265,4.71916,4.77083,-0.104041,4.31552,4.29423,0.364083,4.31076,4.28799,0.23322,4.26107,4.28193,0.852685,4.27549,4.27346,0.483407,4.28314,4.36076,0.190835,4.30204,4.31208,0.165991,4.36674,4.39108,0.212629,4.33786,4.41386,0.329827,4.3587,4.32588,0.982783,4.35883,4.32038,0.0595097,4.27634,4.28765,0.294232,4.50748,4.47364,All
68.4545,0.379375,0.446477,28.6667,-0.250147,-0.223799,121.889,-0.927717,-1.3338,12.9798,0.289013,0.289971,126.202,0.439989,0.467707,6.65657,-1.25623,-2.08482,410.525,0.231034,0.383378,32.7273,0.756093,0.895806,42.8626,0.875139,0.808962,131.04,0.531025,0.658499,15.0343,0.837514,0.989326,6.62121,0.508174,0.269374,11.696,-0.137628,-0.121054,157.152,0.34529,0.344448,7.68081,-0.254027,-0.235532,825.939,0.123529,0.444065,82.4808,0.539038,0.389261,49.2798,0.554361,0.351868,154.163,0.835671,0.779124,-0.0882185,0.739159,0.653938,0.38299,0.185711,0.201279,0.285504,0.275775,0.327157,0.891788,-0.219212,-0.2051,0.513394,0.516468,0.508213,0.208055,0.68631,0.701055,0.178627,0.661358,0.686079,0.226892,0.86465,0.771287,0.342188,0.393618,0.385412,1.01828,0.336605,0.349176,0.0929864,0.37743,0.474436,0.315832,0.680005,0.640724,68.4545,4.24921,4.28781,28.6667,4.26421,4.2808,121.889,4.15355,4.14998,12.9798,4.2218,4.38901,126.202,4.18316,4.28098,6.65657,3.93797,4.11698,410.525,4.41027,4.48951,32.7273,4.29145,4.34286,42.8626,4.54335,4.49335,131.04,4.31302,4.30284,15.0343,4.53498,4.54946,6.62121,4.40148,4.34867,11.696,4.19803,4.31131,157.152,4.23986,4.32234,7.68081,4.28599,4.22265,825.939,4.2314,4.29665,82.4808,4.57874,4.25487,49.2798,4.46258,4.33607,154.163,4.75073,4.78395,-0.0882185,4.258,4.29386,0.38299,4.31547,4.2878,0.285504,4.33179,4.27992,0.891788,4.27264,4.27265,0.513394,4.38888,4.36497,0.208055,4.32865,4.31394,0.178627,4.43833,4.39831,0.226892,4.39324,4.42179,0.342188,4.31822,4.32715,1.01828,4.36868,4.3214,0.0929864,4.22668,4.28576,0.315832,4.51881,4.48692,All
69.1818,0.330529,0.43145,29,-0.274383,-0.243051,123.667,-0.943473,-1.37089,13.103,0.290559,0.2836,126.97,0.429701,0.464803,6.75152,-1.27357,-2.13194,416.121,0.219894,0.379869,33.0909,0.753943,0.907177,43.2606,0.85226,0.818177,132.394,0.603881,0.662613,15.1848,0.841513,1.00315,6.68182,0.555281,0.262522,11.8606,-0.150668,-0.132958,157.727,0.335643,0.33802,7.78788,-0.282754,-0.256959,837.909,0.129926,0.44205,83.1879,0.53183,0.396278,50.003,0.55114,0.347712,156.061,0.860991,0.785296,-0.0723961,0.697552,0.636184,0.401897,0.200217,0.184393,0.337788,0.407494,0.289452,0.930891,-0.268833,-0.237258,0.543381,0.498813,0.505955,0.225275,0.70803,0.713867,0.191263,0.614339,0.69547,0.241155,0.759839,0.784926,0.35455,0.347784,0.379608,1.05378,0.343813,0.342363,0.126463,0.481593,0.451055,0.337432,0.521163,0.647058,69.1818,4.20779,4.28723,29,4.26441,4.28053,123.667,4.16402,4.14718,13.103,4.2254,4.39142,126.97,4.18193,4.28059,6.75152,3.92623,4.11386,416.121,4.3939,4.49374,33.0909,4.31753,4.34453,43.2606,4.5127,4.50045,132.394,4.34198,4.30325,15.1848,4.54878,4.55753,6.68182,4.43074,4.35007,11.8606,4.20562,4.31166,157.727,4.22468,4.32331,7.78788,4.29196,4.22076,837.909,4.22699,4.29675,83.1879,4.58451,4.2565,50.003,4.46067,4.33701,156.061,4.78206,4.79707,-0.0723961,4.26077,4.29349,0.401897,4.31734,4.28761,0.337788,4.31495,4.27791,0.930891,4.24174,4.27184,0.543381,4.38398,4.36917,0.225275,4.34481,4.3158,0.191263,4.42872,4.40554,0.241155,4.51063,4.42972,0.35455,4.29134,4.32842,1.05378,4.37127,4.32242,0.126463,4.27294,4.28387,0.337432,4.57804,4.50019,All
69.9091,0.477479,0.416424,29.3333,-0.299395,-0.262303,125.444,-0.959224,-1.40798,13.2263,0.292105,0.277228,127.737,0.419414,0.461899,6.84646,-1.29091,-2.17906,421.717,0.214543,0.376361,33.4545,0.749412,0.918547,43.6586,0.822993,0.827392,133.747,0.667957,0.666727,15.3354,0.84542,1.01698,6.74242,0.604378,0.255669,12.0253,-0.163707,-0.144862,158.303,0.324818,0.331592,7.89495,-0.310447,-0.278386,849.879,0.136322,0.440036,83.8949,0.524622,0.403296,50.7263,0.544198,0.343556,157.959,0.871738,0.791469,-0.0565737,0.660646,0.618431,0.420804,0.195278,0.167508,0.390073,0.334203,0.251747,0.969994,-0.321895,-0.269417,0.573368,0.451266,0.503698,0.242494,0.75263,0.726679,0.203899,0.805671,0.704862,0.255417,0.836818,0.798564,0.366911,0.321191,0.373805,1.08928,0.349958,0.335551,0.15994,0.499293,0.427673,0.359032,0.649993,0.653392,69.9091,4.30729,4.28666,29.3333,4.26349,4.28026,125.444,4.17461,4.14439,13.2263,4.229,4.39383,127.737,4.18069,4.28021,6.84646,3.91449,4.11073,421.717,4.38121,4.49797,33.4545,4.34486,4.3462,43.6586,4.47799,4.50756,133.747,4.35976,4.30366,15.3354,4.56103,4.5656,6.74242,4.46139,4.35147,12.0253,4.21322,4.31201,158.303,4.21152,4.32428,7.89495,4.29504,4.21887,849.879,4.22258,4.29685,83.8949,4.59027,4.25813,50.7263,4.4568,4.33795,157.959,4.80607,4.81019,-0.0565737,4.30927,4.29313,0.420804,4.3119,4.28742,0.390073,4.29755,4.2759,0.969994,4.19731,4.27103,0.573368,4.28706,4.37338,0.242494,4.3525,4.31766,0.203899,4.49595,4.41277,0.255417,4.47976,4.43766,0.366911,4.27558,4.32969,1.08928,4.3758,4.32344,0.15994,4.24172,4.28198,0.359032,4.55053,4.51346,All
70.6364,0.438042,0.401397,29.6667,-0.324407,-0.281555,127.222,-0.974999,-1.44507,13.3495,0.293652,0.270857,128.505,0.405801,0.458995,6.94141,-1.30796,-2.22617,427.313,0.209193,0.372853,33.8182,0.744881,0.929918,44.0566,0.796115,0.836606,135.101,0.714386,0.670841,15.4859,0.849249,1.03081,6.80303,0.65438,0.248817,12.1899,-0.176747,-0.156767,158.879,0.312935,0.325164,8.00202,-0.336731,-0.299813,861.848,0.142718,0.438021,84.602,0.504681,0.410313,51.4495,0.537255,0.339399,159.857,0.877783,0.797641,-0.0407512,0.686344,0.600678,0.439712,0.190338,0.150622,0.442357,0.175404,0.214043,1.0091,-0.373033,-0.301575,0.603355,0.414425,0.501441,0.259714,0.74614,0.73949,0.216535,0.908393,0.714253,0.26968,0.93428,0.812203,0.379273,0.309421,0.368001,1.12478,0.348178,0.328738,0.193416,0.455529,0.404292,0.380633,0.703506,0.659726,70.6364,4.31217,4.28609,29.6667,4.26257,4.27999,127.222,4.18524,4.1416,13.3495,4.23259,4.39624,128.505,4.18118,4.27982,6.94141,3.91454,4.1076,427.313,4.36852,4.5022,33.8182,4.3722,4.34788,44.0566,4.4469,4.51467,135.101,4.36567,4.30408,15.4859,4.57135,4.57367,6.80303,4.49269,4.35288,12.1899,4.22082,4.31236,158.879,4.20018,4.32525,8.00202,4.29495,4.21698,861.848,4.21817,4.29695,84.602,4.58682,4.25976,51.4495,4.45292,4.3389,159.857,4.82764,4.82331,-0.0407512,4.3477,4.29276,0.439712,4.30647,4.28723,0.442357,4.25131,4.27389,1.0091,4.15815,4.27021,0.603355,4.24482,4.37759,0.259714,4.35824,4.31952,0.216535,4.45414,4.42,0.26968,4.40555,4.44559,0.379273,4.26839,4.33096,1.12478,4.38569,4.32446,0.193416,4.35672,4.28009,0.380633,4.52581,4.52673,All
71.3636,0.380301,0.386371,30,-0.349419,-0.300807,129,-0.991007,-1.48216,13.4727,0.296278,0.264486,129.273,0.389085,0.456092,7.03636,-1.32462,-2.27329,432.909,0.203842,0.369344,34.1818,0.742488,0.941288,44.4545,0.776276,0.845821,136.455,0.745117,0.674955,15.6364,0.852994,1.04464,6.86364,0.705383,0.241965,12.3545,-0.189787,-0.168671,159.455,0.301052,0.318736,8.10909,-0.362825,-0.32124,873.818,0.148828,0.436006,85.3091,0.467665,0.41733,52.1727,0.530313,0.335243,161.755,0.87495,0.803813,-0.0249288,0.694521,0.582924,0.458619,0.158312,0.133737,0.494641,0.0909445,0.176338,1.0482,-0.418163,-0.333733,0.633341,0.408664,0.499184,0.276934,0.648883,0.752302,0.229171,0.847015,0.723645,0.283943,0.995355,0.825841,0.391634,0.297652,0.362198,1.16028,0.339332,0.321926,0.226893,0.502437,0.38091,0.402233,0.643553,0.66606,71.3636,4.26995,4.28551,30,4.26165,4.27972,129,4.19625,4.1388,13.4727,4.23792,4.39865,129.273,4.18338,4.27943,7.03636,3.92982,4.10448,432.909,4.35584,4.50642,34.1818,4.39215,4.34955,44.4545,4.42395,4.52178,136.455,4.36192,4.30449,15.6364,4.57806,4.58174,6.86364,4.52491,4.35428,12.3545,4.22842,4.31271,159.455,4.18885,4.32623,8.10909,4.29449,4.21509,873.818,4.21286,4.29704,85.3091,4.57101,4.26139,52.1727,4.44904,4.33984,161.755,4.84453,4.83643,-0.0249288,4.3516,4.2924,0.458619,4.29468,4.28705,0.494641,4.2141,4.27188,1.0482,4.13819,4.2694,0.633341,4.2678,4.38179,0.276934,4.36049,4.32138,0.229171,4.38399,4.42723,0.283943,4.38908,4.45352,0.391634,4.2612,4.33223,1.16028,4.39753,4.32548,0.226893,4.30257,4.2782,0.402233,4.53352,4.54,All
72.0909,0.339124,0.371344,30.3333,-0.374152,-0.320059,130.778,-1.01047,-1.51926,13.596,0.300036,0.258114,130.04,0.36988,0.453188,7.13131,-1.34128,-2.3204,438.505,0.198491,0.365836,34.5455,0.742234,0.952659,44.8525,0.761538,0.855035,137.808,0.766254,0.67907,15.7869,0.856745,1.05847,6.92424,0.72348,0.235112,12.5192,-0.202827,-0.180575,160.03,0.289061,0.312308,8.21616,-0.387033,-0.342667,885.788,0.154006,0.433992,86.0162,0.430649,0.424348,52.896,0.52337,0.331087,163.653,0.865248,0.809985,-0.00910638,0.585631,0.565171,0.477526,0.124234,0.116851,0.546926,0.116434,0.138633,1.0873,-0.457749,-0.365891,0.663328,0.444251,0.496927,0.294153,0.60684,0.765114,0.241807,0.832248,0.733036,0.298205,0.999626,0.83948,0.403995,0.307693,0.356394,1.19578,0.324219,0.315113,0.260369,0.224486,0.357529,0.423833,0.61864,0.672394,72.0909,4.21204,4.28494,30.3333,4.25988,4.27945,130.778,4.2047,4.13601,13.596,4.24505,4.40105,130.04,4.18709,4.27904,7.13131,3.94511,4.10135,438.505,4.34315,4.51065,34.5455,4.40472,4.35122,44.8525,4.40763,4.52889,137.808,4.35281,4.30491,15.7869,4.58323,4.58981,6.92424,4.53986,4.35569,12.5192,4.23602,4.31306,160.03,4.17779,4.3272,8.21616,4.29093,4.2132,885.788,4.20461,4.29714,86.0162,4.55519,4.26302,52.896,4.44517,4.34078,163.653,4.85757,4.84955,-0.00910638,4.30468,4.29203,0.477526,4.28241,4.28686,0.546926,4.36721,4.26987,1.0873,4.13464,4.26859,0.663328,4.30619,4.386,0.294153,4.34873,4.32324,0.241807,4.44511,4.43445,0.298205,4.48087,4.46145,0.403995,4.26676,4.3335,1.19578,4.40747,4.3265,0.260369,4.23662,4.27631,0.423833,4.56318,4.55327,All
72.8182,0.355658,0.356317,30.6667,-0.398885,-0.339312,132.556,-1.02993,-1.55635,13.7192,0.304115,0.251743,130.808,0.350675,0.450284,7.22626,-1.35794,-2.36752,444.101,0.19314,0.362327,34.9091,0.74198,0.96403,45.2505,0.7522,0.86425,139.162,0.781197,0.683184,15.9374,0.86056,1.0723,6.98485,0.69222,0.22826,12.6838,-0.215867,-0.19248,160.606,0.275141,0.30588,8.32323,-0.40825,-0.364094,897.758,0.159184,0.431977,86.7232,0.393633,0.431365,53.6192,0.512115,0.326931,165.551,0.848248,0.816157,0.00671605,0.578395,0.547417,0.496433,0.0917613,0.099966,0.59921,0.0847275,0.100928,1.12641,-0.492387,-0.398049,0.693315,0.511959,0.49467,0.311373,0.732062,0.777925,0.254443,0.770823,0.742428,0.312468,0.958911,0.853118,0.416357,0.328908,0.35059,1.23128,0.304781,0.3083,0.293846,0.355678,0.334147,0.445433,0.664167,0.678728,72.8182,4.27945,4.28437,30.6667,4.25811,4.27918,132.556,4.21315,4.13322,13.7192,4.2527,4.40346,130.808,4.1908,4.27865,7.22626,3.9604,4.09822,444.101,4.33046,4.51488,34.9091,4.41729,4.35289,45.2505,4.39946,4.536,139.162,4.34104,4.30532,15.9374,4.58578,4.59788,6.98485,4.52887,4.35709,12.6838,4.24361,4.31341,160.606,4.17184,4.32817,8.32323,4.28371,4.21131,897.758,4.19637,4.29724,86.7232,4.53938,4.26466,53.6192,4.43924,4.34173,165.551,4.86639,4.86267,0.00671605,4.25442,4.29166,0.496433,4.27477,4.28667,0.59921,4.33913,4.26786,1.12641,4.14365,4.26778,0.693315,4.339,4.39021,0.311373,4.29449,4.3251,0.254443,4.46781,4.44168,0.312468,4.54778,4.46938,0.416357,4.27892,4.33477,1.23128,4.41302,4.32752,0.293846,4.27103,4.27442,0.445433,4.59988,4.56654,All
73.5455,0.279584,0.341291,31,-0.423618,-0.358564,134.333,-1.0494,-1.59344,13.8424,0.309344,0.245372,131.576,0.329288,0.447381,7.32121,-1.3746,-2.41463,449.697,0.187789,0.358819,35.2727,0.743893,0.9754,45.6485,0.746653,0.873465,140.515,0.794338,0.687298,16.0879,0.864482,1.08612,7.04545,0.66096,0.221407,12.8485,-0.228907,-0.204384,161.182,0.261221,0.299452,8.4303,-0.429467,-0.385521,909.727,0.164362,0.429962,87.4303,0.356617,0.438382,54.3424,0.500136,0.322774,167.448,0.831249,0.822329,0.0225385,0.563376,0.529664,0.51534,0.0600497,0.0830805,0.651494,0.0230928,0.0632235,1.16551,-0.522678,-0.430207,0.723302,0.590073,0.492413,0.328593,0.820032,0.790737,0.267078,0.703429,0.75182,0.32673,0.896697,0.866757,0.428718,0.358931,0.344787,1.26679,0.280658,0.301488,0.327323,0.294466,0.310766,0.467034,0.726967,0.685062,73.5455,4.25619,4.28379,31,4.25634,4.27891,134.333,4.2216,4.13042,13.8424,4.26219,4.40587,131.576,4.19611,4.27826,7.32121,3.97569,4.0951,449.697,4.31778,4.51911,35.2727,4.42098,4.35456,45.6485,4.39826,4.54311,140.515,4.33016,4.30573,16.0879,4.58636,4.60595,7.04545,4.51789,4.35849,12.8485,4.25121,4.31375,161.182,4.16588,4.32914,8.4303,4.27649,4.20942,909.727,4.18813,4.29733,87.4303,4.52356,4.26629,54.3424,4.43296,4.34267,167.448,4.87521,4.87579,0.0225385,4.32257,4.2913,0.51534,4.26932,4.28648,0.651494,4.23243,4.26585,1.16551,4.16094,4.26696,0.723302,4.36843,4.39442,0.328593,4.2647,4.32695,0.267078,4.44688,4.44891,0.32673,4.52886,4.47731,0.428718,4.29633,4.33604,1.26679,4.40746,4.32854,0.327323,4.27656,4.27253,0.467034,4.62484,4.57981,All
